6.284053352353252e-01 6.292476510909569e-01 6.292476510909569e-01 1.000000000000000e+00 4.042352610014006e-01 2.942683363243989e-01 -0.000000000000000e+00       -4.042352610014006e-01 -2.942683363243989e-01 0.000000000000000e+00 -2.942683363243989e-01 4.042352610014006e-01 -0.000000000000000e+00 2.942683363243989e-01 -4.042352610014006e-01       0.000000000000000e+00
6.917349102100999e-01 6.927394661878910e-01 6.927394661878910e-01 1.000000000000000e+00 3.847496755583076e-01 3.193237967295532e-01 -0.000000000000000e+00       -3.847496755583076e-01 -3.193237967295532e-01 0.000000000000000e+00 -3.193237967295532e-01 3.847496755583076e-01 -0.000000000000000e+00 3.193237967295532e-01 -3.847496755583076e-01       0.000000000000000e+00
7.542801603043660e-01 7.551119694826018e-01 7.551119694826018e-01 1.000000000000000e+00 3.640974035999775e-01 3.426851042746899e-01 -0.000000000000000e+00       -3.640974035999775e-01 -3.426851042746899e-01 0.000000000000000e+00 -3.426851042746899e-01 3.640974035999775e-01 -0.000000000000000e+00 3.426851042746899e-01 -3.640974035999775e-01       0.000000000000000e+00
8.177024555528617e-01 8.186643736768883e-01 8.186643736768883e-01 1.000000000000000e+00 3.415985680535837e-01 3.651169926252970e-01 -0.000000000000000e+00       -3.415985680535837e-01 -3.651169926252970e-01 0.000000000000000e+00 -3.651169926252970e-01 3.415985680535837e-01 -0.000000000000000e+00 3.651169926252970e-01 -3.415985680535837e-01       0.000000000000000e+00
8.804293148773874e-01 8.812694506050072e-01 8.812694506050072e-01 1.000000000000000e+00 3.180861080696196e-01 3.857735447812904e-01 -0.000000000000000e+00       -3.180861080696196e-01 -3.857735447812904e-01 0.000000000000000e+00 -3.857735447812904e-01 3.180861080696196e-01 -0.000000000000000e+00 3.857735447812904e-01 -3.180861080696196e-01       0.000000000000000e+00
9.427981689252148e-01 9.436394590176738e-01 9.436394590176738e-01 1.000000000000000e+00 2.934225254232619e-01 4.048496283488911e-01 -0.000000000000000e+00       -2.934225254232619e-01 -4.048496283488911e-01 0.000000000000000e+00 -4.048496283488911e-01 2.934225254232619e-01 -0.000000000000000e+00 4.048496283488911e-01 -2.934225254232619e-01       0.000000000000000e+00
1.005901530765319e+00 1.006684755104547e+00 1.006684755104547e+00 1.000000000000000e+00 2.673326241920649e-01 4.225319728051171e-01 -0.000000000000000e+00       -2.673326241920649e-01 -4.225319728051171e-01 0.000000000000000e+00 -4.225319728051171e-01 2.673326241920649e-01 -0.000000000000000e+00 4.225319728051171e-01 -2.673326241920649e-01       0.000000000000000e+00
1.068944995197130e+00 1.069782901964301e+00 1.069782901964301e+00 1.000000000000000e+00 2.401573281094645e-01 4.385481247882871e-01 -0.000000000000000e+00       -2.401573281094645e-01 -4.385481247882871e-01 0.000000000000000e+00 -4.385481247882871e-01 2.401573281094645e-01 -0.000000000000000e+00 4.385481247882871e-01 -2.401573281094645e-01       0.000000000000000e+00
1.131582503878712e+00 1.132449442329065e+00 1.132449442329065e+00 1.000000000000000e+00 2.122216123582788e-01 4.527272768986340e-01 -0.000000000000000e+00       -2.122216123582788e-01 -4.527272768986340e-01 0.000000000000000e+00 -4.527272768986340e-01 2.122216123582788e-01 -0.000000000000000e+00 4.527272768986340e-01 -2.122216123582788e-01       0.000000000000000e+00
1.194403566571190e+00 1.195325665427304e+00 1.195325665427304e+00 1.000000000000000e+00 1.833552212455148e-01 4.651675642626088e-01 -0.000000000000000e+00       -1.833552212455148e-01 -4.651675642626088e-01 0.000000000000000e+00 -4.651675642626088e-01 1.833552212455148e-01 -0.000000000000000e+00 4.651675642626088e-01 -1.833552212455148e-01       0.000000000000000e+00
1.257012979434182e+00 1.257799586368682e+00 1.257799586368682e+00 1.000000000000000e+00 1.539555794493197e-01 4.757075567577461e-01 -0.000000000000000e+00       -1.539555794493197e-01 -4.757075567577461e-01 0.000000000000000e+00 -4.757075567577461e-01 1.539555794493197e-01 -0.000000000000000e+00 4.757075567577461e-01 -1.539555794493197e-01       0.000000000000000e+00
1.320815215876214e+00 1.321596007012536e+00 1.321596007012536e+00 1.000000000000000e+00 1.233145300674271e-01 4.845549779687023e-01 -0.000000000000000e+00       -1.233145300674271e-01 -4.845549779687023e-01 0.000000000000000e+00 -4.845549779687023e-01 1.233145300674271e-01 -0.000000000000000e+00 4.845549779687023e-01 -1.233145300674271e-01       0.000000000000000e+00
1.382463374960507e+00 1.383320651295278e+00 1.383320651295278e+00 1.000000000000000e+00 9.318969926732365e-02 4.912389234888312e-01 -0.000000000000000e+00       -9.318969926732365e-02 -4.912389234888312e-01 0.000000000000000e+00 -4.912389234888312e-01 9.318969926732365e-02 -0.000000000000000e+00 4.912389234888312e-01 -9.318969926732365e-02       0.000000000000000e+00
1.445213746049469e+00 1.446095057250059e+00 1.446095057250059e+00 1.000000000000000e+00 6.218916408295723e-02 4.961174335484120e-01 -0.000000000000000e+00       -6.218916408295723e-02 -4.961174335484120e-01 0.000000000000000e+00 -4.961174335484120e-01 6.218916408295723e-02 -0.000000000000000e+00 4.961174335484120e-01 -6.218916408295723e-02       0.000000000000000e+00
1.509088388059458e+00 1.509912927832398e+00 1.509912927832398e+00 1.000000000000000e+00 3.042289614416531e-02 4.990735891531441e-01 -0.000000000000000e+00       -3.042289614416531e-02 -4.990735891531441e-01 0.000000000000000e+00 -4.990735891531441e-01 3.042289614416531e-02 -0.000000000000000e+00 4.990735891531441e-01 -3.042289614416531e-02       0.000000000000000e+00
1.572188331106106e+00 1.572975996398494e+00 1.572975996398494e+00 1.000000000000000e+00 -1.089833938838465e-03 4.999988122605750e-01 -0.000000000000000e+00       1.089833938838465e-03 -4.999988122605750e-01 0.000000000000000e+00 -4.999988122605750e-01 -1.089833938838465e-03 0.000000000000000e+00 4.999988122605750e-01 1.089833938838465e-03       0.000000000000000e+00
1.633978918441901e+00 1.634766516795144e+00 1.634766516795144e+00 1.000000000000000e+00 -3.196328464109375e-02 4.989773025248267e-01 -0.000000000000000e+00       3.196328464109375e-02 -4.989773025248267e-01 0.000000000000000e+00 -4.989773025248267e-01 -3.196328464109375e-02 0.000000000000000e+00 4.989773025248267e-01 3.196328464109375e-02       0.000000000000000e+00
1.696974202644102e+00 1.697872430180232e+00 1.697872430180232e+00 1.000000000000000e+00 -6.336718407728313e-02 4.959683457460927e-01 -0.000000000000000e+00       6.336718407728313e-02 -4.959683457460927e-01 0.000000000000000e+00 -4.959683457460927e-01 -6.336718407728313e-02 0.000000000000000e+00 4.959683457460927e-01 6.336718407728313e-02       0.000000000000000e+00
1.760123666205703e+00 1.760931317155077e+00 1.760931317155077e+00 1.000000000000000e+00 -9.449572718038227e-02 4.909893660199279e-01 -0.000000000000000e+00       9.449572718038227e-02 -4.909893660199279e-01 0.000000000000000e+00 -4.909893660199279e-01 -9.449572718038227e-02 0.000000000000000e+00 4.909893660199279e-01 9.449572718038227e-02       0.000000000000000e+00
1.823775845507071e+00 1.824622091468148e+00 1.824622091468148e+00 1.000000000000000e+00 -1.255544852838646e-01 4.839794119847494e-01 -0.000000000000000e+00       1.255544852838646e-01 -4.839794119847494e-01 0.000000000000000e+00 -4.839794119847494e-01 -1.255544852838646e-01 0.000000000000000e+00 4.839794119847494e-01 1.255544852838646e-01       0.000000000000000e+00
1.885383640095712e+00 1.886231131160300e+00 1.886231131160300e+00 1.000000000000000e+00 -1.551149261722940e-01 4.753307897439044e-01 -0.000000000000000e+00       1.551149261722940e-01 -4.753307897439044e-01 0.000000000000000e+00 -4.753307897439044e-01 -1.551149261722940e-01 0.000000000000000e+00 4.753307897439044e-01 1.551149261722940e-01       0.000000000000000e+00
1.949172723686607e+00 1.949955440789222e+00 1.949955440789222e+00 1.000000000000000e+00 -1.850697186360269e-01 4.644881045236593e-01 -0.000000000000000e+00       1.850697186360269e-01 -4.644881045236593e-01 0.000000000000000e+00 -4.644881045236593e-01 -1.850697186360269e-01 0.000000000000000e+00 4.644881045236593e-01 1.850697186360269e-01       0.000000000000000e+00
2.012203008994343e+00 2.013046732740898e+00 2.013046732740898e+00 1.000000000000000e+00 -2.139872216610628e-01 4.518954181730317e-01 -0.000000000000000e+00       2.139872216610628e-01 -4.518954181730317e-01 0.000000000000000e+00 -4.518954181730317e-01 -2.139872216610628e-01 0.000000000000000e+00 4.518954181730317e-01 2.139872216610628e-01       0.000000000000000e+00
2.074881250872489e+00 2.075677873327160e+00 2.075677873327160e+00 1.000000000000000e+00 -2.418518847393135e-01 4.376158884776029e-01 -0.000000000000000e+00       2.418518847393135e-01 -4.376158884776029e-01 0.000000000000000e+00 -4.376158884776029e-01 -2.418518847393135e-01 0.000000000000000e+00 4.376158884776029e-01 2.418518847393135e-01       0.000000000000000e+00
2.138137979660268e+00 2.138920669181678e+00 2.138920669181678e+00 1.000000000000000e+00 -2.690259912245322e-01 4.214558292937208e-01 -0.000000000000000e+00       2.690259912245322e-01 -4.214558292937208e-01 0.000000000000000e+00 -4.214558292937208e-01 -2.690259912245322e-01 0.000000000000000e+00 4.214558292937208e-01 2.690259912245322e-01       0.000000000000000e+00
2.199468475380559e+00 2.200249524947464e+00 2.200249524947464e+00 1.000000000000000e+00 -2.943514194775531e-01 4.041747664705821e-01 -0.000000000000000e+00       2.943514194775531e-01 -4.041747664705821e-01 0.000000000000000e+00 -4.041747664705821e-01 -2.943514194775531e-01 0.000000000000000e+00 4.041747664705821e-01 2.943514194775531e-01       0.000000000000000e+00
2.263405744969987e+00 2.264196072254115e+00 2.264196072254115e+00 1.000000000000000e+00 -3.195777693389250e-01 3.845387488203976e-01 -0.000000000000000e+00       3.195777693389250e-01 -3.845387488203976e-01 0.000000000000000e+00 -3.845387488203976e-01 -3.195777693389250e-01 0.000000000000000e+00 3.845387488203976e-01 3.195777693389250e-01       0.000000000000000e+00
2.325566019396938e+00 2.326354564250358e+00 2.326354564250358e+00 1.000000000000000e+00 -3.428475551557815e-01 3.639444379623122e-01 -0.000000000000000e+00       3.428475551557815e-01 -3.639444379623122e-01 0.000000000000000e+00 -3.639444379623122e-01 -3.428475551557815e-01 0.000000000000000e+00 3.639444379623122e-01 3.428475551557815e-01       0.000000000000000e+00
2.388866068396590e+00 2.389648056414436e+00 2.389648056414436e+00 1.000000000000000e+00 -3.651809867384345e-01 3.415301552202138e-01 -0.000000000000000e+00       3.651809867384345e-01 -3.415301552202138e-01 0.000000000000000e+00 -3.415301552202138e-01 -3.651809867384345e-01 0.000000000000000e+00 3.415301552202138e-01 3.651809867384345e-01       0.000000000000000e+00
2.452001628468502e+00 2.452777703305512e+00 2.452777703305512e+00 1.000000000000000e+00 -3.859999007402728e-01 3.178113853034525e-01 -0.000000000000000e+00       3.859999007402728e-01 -3.178113853034525e-01 0.000000000000000e+00 -3.178113853034525e-01 -3.859999007402728e-01 0.000000000000000e+00 3.178113853034525e-01 3.859999007402728e-01       0.000000000000000e+00
2.514893182940382e+00 2.515679390346690e+00 2.515679390346690e+00 1.000000000000000e+00 -4.052142167773549e-01 2.929188258229827e-01 -0.000000000000000e+00       4.052142167773549e-01 -2.929188258229827e-01 0.000000000000000e+00 -2.929188258229827e-01 -4.052142167773549e-01 0.000000000000000e+00 2.929188258229827e-01 4.052142167773549e-01       0.000000000000000e+00
2.577156019549329e+00 2.577935867560449e+00 2.577935867560449e+00 1.000000000000000e+00 -4.226535081489849e-01 2.671404350699383e-01 -0.000000000000000e+00       4.226535081489849e-01 -2.671404350699383e-01 0.000000000000000e+00 -2.671404350699383e-01 -4.226535081489849e-01 0.000000000000000e+00 2.671404350699383e-01 4.226535081489849e-01       0.000000000000000e+00
2.640022798289983e+00 2.640798104769735e+00 2.640798104769735e+00 1.000000000000000e+00 -4.386006789610469e-01 2.400613346936751e-01 -0.000000000000000e+00       4.386006789610469e-01 -2.400613346936751e-01 0.000000000000000e+00 -2.400613346936751e-01 -4.386006789610469e-01 0.000000000000000e+00 2.400613346936751e-01 4.386006789610469e-01       0.000000000000000e+00
2.703057118260538e+00 2.703836295521236e+00 2.703836295521236e+00 1.000000000000000e+00 -4.528525204176715e-01 2.119542279629316e-01 -0.000000000000000e+00       4.528525204176715e-01 -2.119542279629316e-01 0.000000000000000e+00 -2.119542279629316e-01 -4.528525204176715e-01 0.000000000000000e+00 2.119542279629316e-01 4.528525204176715e-01       0.000000000000000e+00
2.765336010836178e+00 2.766223816961911e+00 2.766223816961911e+00 1.000000000000000e+00 -4.651862319487612e-01 1.833078547289050e-01 -0.000000000000000e+00       4.651862319487612e-01 -1.833078547289050e-01 0.000000000000000e+00 -1.833078547289050e-01 -4.651862319487612e-01 0.000000000000000e+00 1.833078547289050e-01 4.651862319487612e-01       0.000000000000000e+00
2.828664388968710e+00 2.829451041566838e+00 2.829451041566838e+00 1.000000000000000e+00 -4.758390346012513e-01 1.535487321658801e-01 -0.000000000000000e+00       4.758390346012513e-01 -1.535487321658801e-01 0.000000000000000e+00 -1.535487321658801e-01 -4.758390346012513e-01 0.000000000000000e+00 1.535487321658801e-01 4.758390346012513e-01       0.000000000000000e+00
2.891305405256568e+00 2.892121645663212e+00 2.892121645663212e+00 1.000000000000000e+00 -4.845215804356373e-01 1.234456888358290e-01 -0.000000000000000e+00       4.845215804356373e-01 -1.234456888358290e-01 0.000000000000000e+00 -1.234456888358290e-01 -4.845215804356373e-01 0.000000000000000e+00 1.234456888358290e-01 4.845215804356373e-01       0.000000000000000e+00
2.953536724108154e+00 2.954314186888690e+00 2.954314186888690e+00 1.000000000000000e+00 -4.912572917648759e-01 9.309282081793188e-02 -0.000000000000000e+00       4.912572917648759e-01 -9.309282081793188e-02 0.000000000000000e+00 -9.309282081793188e-02 -4.912572917648759e-01 0.000000000000000e+00 9.309282081793188e-02 4.912572917648759e-01       0.000000000000000e+00
3.017303868070306e+00 3.018096699275967e+00 3.018096699275967e+00 1.000000000000000e+00 -4.961920307010445e-01 6.159114115498883e-02 -0.000000000000000e+00       4.961920307010445e-01 -6.159114115498883e-02 0.000000000000000e+00 -6.159114115498883e-02 -4.961920307010445e-01 0.000000000000000e+00 6.159114115498883e-02 4.961920307010445e-01       0.000000000000000e+00
3.080030032713628e+00 3.080836699519337e+00 3.080836699519337e+00 1.000000000000000e+00 -4.990774623428217e-01 3.035929151757890e-02 -0.000000000000000e+00       4.990774623428217e-01 -3.035929151757890e-02 0.000000000000000e+00 -3.035929151757890e-02 -4.990774623428217e-01 0.000000000000000e+00 3.035929151757890e-02 4.990774623428217e-01       0.000000000000000e+00
3.142694634233336e+00 3.143475463479762e+00 3.143475463479762e+00 1.000000000000000e+00 -4.999991137569914e-01 -9.414043887753533e-04 0.000000000000000e+00       4.999991137569914e-01 9.414043887753533e-04 -0.000000000000000e+00 9.414043887753533e-04 -4.999991137569914e-01 0.000000000000000e+00 -9.414043887753533e-04 4.999991137569914e-01       0.000000000000000e+00
3.204568643858656e+00 3.205367104863651e+00 3.205367104863651e+00 1.000000000000000e+00 -4.989835494185930e-01 -3.186561484770897e-02 0.000000000000000e+00       4.989835494185930e-01 3.186561484770897e-02 -0.000000000000000e+00 3.186561484770897e-02 -4.989835494185930e-01 0.000000000000000e+00 -3.186561484770897e-02 4.989835494185930e-01       0.000000000000000e+00
3.267653851603866e+00 3.268431723671868e+00 3.268431723671868e+00 1.000000000000000e+00 -4.959833519459744e-01 -6.324962128294308e-02 0.000000000000000e+00       4.959833519459744e-01 6.324962128294308e-02 -0.000000000000000e+00 6.324962128294308e-02 -4.959833519459744e-01 0.000000000000000e+00 -6.324962128294308e-02 4.959833519459744e-01       0.000000000000000e+00
3.330919535404105e+00 3.331711975905405e+00 3.331711975905405e+00 1.000000000000000e+00 -4.909908465229270e-01 -9.448803432551403e-02 0.000000000000000e+00       4.909908465229270e-01 9.448803432551403e-02 -0.000000000000000e+00 9.448803432551403e-02 -4.909908465229270e-01 0.000000000000000e+00 -9.448803432551403e-02 4.909908465229270e-01       0.000000000000000e+00
3.393957988451631e+00 3.394739600472475e+00 3.394739600472475e+00 1.000000000000000e+00 -4.840645290891987e-01 -1.252259225466209e-01 0.000000000000000e+00       4.840645290891987e-01 1.252259225466209e-01 -0.000000000000000e+00 1.252259225466209e-01 -4.840645290891987e-01 0.000000000000000e+00 -1.252259225466209e-01 4.840645290891987e-01       0.000000000000000e+00
3.456847780489265e+00 3.457630048153960e+00 3.457630048153960e+00 1.000000000000000e+00 -4.752372327155130e-01 -1.554013276677563e-01 0.000000000000000e+00       4.752372327155130e-01 1.554013276677563e-01 -0.000000000000000e+00 1.554013276677563e-01 -4.752372327155130e-01 0.000000000000000e+00 -1.554013276677563e-01 4.752372327155130e-01       0.000000000000000e+00
3.519492152961436e+00 3.520278698066799e+00 3.520278698066799e+00 1.000000000000000e+00 -4.645756033878564e-01 -1.848499627719982e-01 0.000000000000000e+00       4.645756033878564e-01 1.848499627719982e-01 -0.000000000000000e+00 1.848499627719982e-01 -4.645756033878564e-01 0.000000000000000e+00 -1.848499627719982e-01 4.645756033878564e-01       0.000000000000000e+00
3.582386150678952e+00 3.583161214807120e+00 3.583161214807120e+00 1.000000000000000e+00 -4.520412191749693e-01 -2.136790494335075e-01 0.000000000000000e+00       4.520412191749693e-01 2.136790494335075e-01 -0.000000000000000e+00 2.136790494335075e-01 -4.520412191749693e-01 0.000000000000000e+00 -2.136790494335075e-01 4.520412191749693e-01       0.000000000000000e+00
3.644978895045046e+00 3.645756926115798e+00 3.645756926115798e+00 1.000000000000000e+00 -4.377892499602724e-01 -2.415379320504798e-01 0.000000000000000e+00       4.377892499602724e-01 2.415379320504798e-01 -0.000000000000000e+00 2.415379320504798e-01 -4.377892499602724e-01 0.000000000000000e+00 -2.415379320504798e-01 4.377892499602724e-01       0.000000000000000e+00
3.708045959470597e+00 3.708822088455350e+00 3.708822088455350e+00 1.000000000000000e+00 -4.216964138811025e-01 -2.686487195573765e-01 0.000000000000000e+00       4.216964138811025e-01 2.686487195573765e-01 -0.000000000000000e+00 2.686487195573765e-01 -4.216964138811025e-01 0.000000000000000e+00 -2.686487195573765e-01 4.216964138811025e-01       0.000000000000000e+00
3.770855548259112e+00 3.771640171608341e+00 3.771640171608341e+00 1.000000000000000e+00 -4.039997562041897e-01 -2.945915765716244e-01 0.000000000000000e+00       4.039997562041897e-01 2.945915765716244e-01 -0.000000000000000e+00 2.945915765716244e-01 -4.039997562041897e-01 0.000000000000000e+00 -2.945915765716244e-01 4.039997562041897e-01       0.000000000000000e+00
3.833542629420515e+00 3.834317726964223e+00 3.834317726964223e+00 1.000000000000000e+00 -3.847542714862966e-01 -3.193182590661692e-01 0.000000000000000e+00       3.847542714862966e-01 3.193182590661692e-01 -0.000000000000000e+00 3.193182590661692e-01 -3.847542714862966e-01 0.000000000000000e+00 -3.193182590661692e-01 3.847542714862966e-01       0.000000000000000e+00
3.896225984101867e+00 3.897012266308825e+00 3.897012266308825e+00 1.000000000000000e+00 -3.639919616172022e-01 -3.427971001599360e-01 0.000000000000000e+00       3.639919616172022e-01 3.427971001599360e-01 -0.000000000000000e+00 3.427971001599360e-01 -3.639919616172022e-01 0.000000000000000e+00 -3.427971001599360e-01 3.639919616172022e-01       0.000000000000000e+00
3.959134939535699e+00 3.959938083497374e+00 3.959938083497374e+00 1.000000000000000e+00 -3.417150024668967e-01 -3.650080233214727e-01 0.000000000000000e+00       3.417150024668967e-01 3.650080233214727e-01 -0.000000000000000e+00 3.650080233214727e-01 -3.417150024668967e-01 0.000000000000000e+00 -3.650080233214727e-01 3.417150024668967e-01       0.000000000000000e+00
4.021819499802831e+00 4.022610023538471e+00 4.022610023538471e+00 1.000000000000000e+00 -3.181833440106164e-01 -3.856933491703244e-01 0.000000000000000e+00       3.181833440106164e-01 3.856933491703244e-01 -0.000000000000000e+00 3.856933491703244e-01 -3.181833440106164e-01 0.000000000000000e+00 -3.856933491703244e-01 3.181833440106164e-01       0.000000000000000e+00
4.084528129726642e+00 4.085317432373571e+00 4.085317432373571e+00 1.000000000000000e+00 -2.933879826797264e-01 -4.048746616165558e-01 0.000000000000000e+00       2.933879826797264e-01 4.048746616165558e-01 -0.000000000000000e+00 4.048746616165558e-01 -2.933879826797264e-01 0.000000000000000e+00 -4.048746616165558e-01 2.933879826797264e-01       0.000000000000000e+00
4.147290517876181e+00 4.148072843546744e+00 4.148072843546744e+00 1.000000000000000e+00 -2.674190539133222e-01 -4.224772770269469e-01 0.000000000000000e+00       2.674190539133222e-01 4.224772770269469e-01 -0.000000000000000e+00 4.224772770269469e-01 -2.674190539133222e-01 0.000000000000000e+00 -4.224772770269469e-01 2.674190539133222e-01       0.000000000000000e+00
4.209910283314406e+00 4.210697363195442e+00 4.210697363195442e+00 1.000000000000000e+00 -2.404546928442336e-01 -4.383851510819969e-01 0.000000000000000e+00       2.404546928442336e-01 4.383851510819969e-01 -0.000000000000000e+00 4.383851510819969e-01 -2.404546928442336e-01 0.000000000000000e+00 -4.383851510819969e-01 2.404546928442336e-01       0.000000000000000e+00
4.272755934526941e+00 4.273541924895026e+00 4.273541924895026e+00 1.000000000000000e+00 -2.124480268685886e-01 -4.526210731722988e-01 0.000000000000000e+00       2.124480268685886e-01 4.526210731722988e-01 -0.000000000000000e+00 4.526210731722988e-01 -2.124480268685886e-01 0.000000000000000e+00 -4.526210731722988e-01 2.124480268685886e-01       0.000000000000000e+00
4.336899959600093e+00 4.337677094527593e+00 4.337677094527593e+00 1.000000000000000e+00 -1.830022107408536e-01 -4.653065557930172e-01 0.000000000000000e+00       1.830022107408536e-01 4.653065557930172e-01 -0.000000000000000e+00 4.653065557930172e-01 -1.830022107408536e-01 0.000000000000000e+00 -4.653065557930172e-01 1.830022107408536e-01       0.000000000000000e+00
4.399592117086327e+00 4.400376553112139e+00 4.400376553112139e+00 1.000000000000000e+00 -1.534872597378691e-01 -4.758588667852685e-01 0.000000000000000e+00       1.534872597378691e-01 4.758588667852685e-01 -0.000000000000000e+00 4.758588667852685e-01 -1.534872597378691e-01 0.000000000000000e+00 -4.758588667852685e-01 1.534872597378691e-01       0.000000000000000e+00
4.462456850230156e+00 4.463235677868695e+00 4.463235677868695e+00 1.000000000000000e+00 -1.232917474806667e-01 -4.845607753452228e-01 0.000000000000000e+00       1.232917474806667e-01 4.845607753452228e-01 -0.000000000000000e+00 4.845607753452228e-01 -1.232917474806667e-01 0.000000000000000e+00 -4.845607753452228e-01 1.232917474806667e-01       0.000000000000000e+00
4.525211332300810e+00 4.525993783335752e+00 4.525993783335752e+00 1.000000000000000e+00 -9.265887190324072e-02 -4.913393261867188e-01 0.000000000000000e+00       9.265887190324072e-02 4.913393261867188e-01 -0.000000000000000e+00 4.913393261867188e-01 -9.265887190324072e-02 0.000000000000000e+00 -4.913393261867188e-01 9.265887190324072e-02       0.000000000000000e+00
4.588022896234514e+00 4.588798353054227e+00 4.588798353054227e+00 1.000000000000000e+00 -6.163811687527604e-02 -4.961861974582423e-01 0.000000000000000e+00       6.163811687527604e-02 4.961861974582423e-01 -0.000000000000000e+00 4.961861974582423e-01 -6.163811687527604e-02 0.000000000000000e+00 -4.961861974582423e-01 6.163811687527604e-02       0.000000000000000e+00
4.650911640785082e+00 4.651696127904597e+00 4.651696127904597e+00 1.000000000000000e+00 -3.032779887556933e-02 -4.990793770687815e-01 0.000000000000000e+00       3.032779887556933e-02 4.990793770687815e-01 -0.000000000000000e+00 4.990793770687815e-01 -3.032779887556933e-02 0.000000000000000e+00 -4.990793770687815e-01 3.032779887556933e-02       0.000000000000000e+00
4.713787946226821e+00 4.714566217170465e+00 4.714566217170465e+00 1.000000000000000e+00 1.088617532814024e-03 -4.999988149104628e-01 0.000000000000000e+00       -1.088617532814024e-03 4.999988149104628e-01 -0.000000000000000e+00 4.999988149104628e-01 1.088617532814024e-03 -0.000000000000000e+00 -4.999988149104628e-01 -1.088617532814024e-03       0.000000000000000e+00
4.776301113121487e+00 4.777081346184562e+00 4.777081346184562e+00 1.000000000000000e+00 3.232362560718505e-02 -4.989540892984108e-01 0.000000000000000e+00       -3.232362560718505e-02 4.989540892984108e-01 -0.000000000000000e+00 4.989540892984108e-01 3.232362560718505e-02 -0.000000000000000e+00 -4.989540892984108e-01 -3.232362560718505e-02       0.000000000000000e+00
